Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00       1/19701       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, bool> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, bool> >*&, std::_Rb_tree_node_base*&) [499]
                0.00    0.00       3/19701       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<char const, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >*&, std::_Rb_tree_node_base*&) [415]
                0.00    0.00    7163/19701       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&) [273]
                0.00    0.00   12534/19701       std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base*&, std::_Rb_tree_node_base*&) [274]
[204]    0.0    0.00    0.00   19701         std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [204]
-----------------------------------------------
                0.00    0.00   19602/19602       std::allocator<int>::allocator() [207]
[205]    0.0    0.00    0.00   19602         __gnu_cxx::new_allocator<int>::new_allocator() [205]
-----------------------------------------------
                0.00    0.00   19602/19602       std::allocator<int>::~allocator() [208]
[206]    0.0    0.00    0.00   19602         __gnu_cxx::new_allocator<int>::~new_allocator() [206]
-----------------------------------------------
                0.00    0.00       1/19602       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::_Deque_impl() [479]
                0.00    0.00   19601/19602       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [211]
[207]    0.0    0.00    0.00   19602         std::allocator<int>::allocator() [207]
                0.00    0.00   19602/19602       __gnu_cxx::new_allocator<int>::new_allocator() [205]
-----------------------------------------------
                0.00    0.00       1/19602       std::_Deque_base<int, std::allocator<int> >::_Deque_impl::~_Deque_impl() [18]
                0.00    0.00   19601/19602       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [212]
[208]    0.0    0.00    0.00   19602         std::allocator<int>::~allocator() [208]
                0.00    0.00   19602/19602       __gnu_cxx::new_allocator<int>::~new_allocator() [206]
-----------------------------------------------
                0.00    0.00   19601/19601       num_inside(Graph const&, std::vector<int, std::allocator<int> > const&) [2]
[209]    0.0    0.00    0.00   19601         Graph::nelems() const [209]
-----------------------------------------------
                0.00    0.00   19601/19601       void std::_Destroy<int*>(int*, int*) [218]
[210]    0.0    0.00    0.00   19601         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [210]
-----------------------------------------------
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [214]
[211]    0.0    0.00    0.00   19601         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [211]
                0.00    0.00   19601/19602       std::allocator<int>::allocator() [207]
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [213]
-----------------------------------------------
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [215]
[212]    0.0    0.00    0.00   19601         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [212]
                0.00    0.00   19601/19602       std::allocator<int>::~allocator() [208]
-----------------------------------------------
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [211]
[213]    0.0    0.00    0.00   19601         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [213]
-----------------------------------------------
                0.00    0.00   19601/19601       std::vector<int, std::allocator<int> >::vector() [216]
[214]    0.0    0.00    0.00   19601         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [214]
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [211]
-----------------------------------------------
                0.00    0.00   19601/19601       std::vector<int, std::allocator<int> >::~vector() [217]
[215]    0.0    0.00    0.00   19601         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [215]
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [212]
                0.00    0.00   19601/64984       std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [122]
-----------------------------------------------
                0.00    0.00       1/19601       cycle(Graph const&) [13]
                0.00    0.00   19600/19601       Graph::adj(int, bool) const [22]
[216]    0.0    0.00    0.00   19601         std::vector<int, std::allocator<int> >::vector() [216]
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::_Vector_base() [214]
-----------------------------------------------
                0.00    0.00       1/19601       main [1]
                0.00    0.00    6172/19601       num_inside(Graph const&, std::vector<int, std::allocator<int> > const&) [2]
                0.00    0.00   13428/19601       cycle(Graph const&) [13]
[217]    0.0    0.00    0.00   19601         std::vector<int, std::allocator<int> >::~vector() [217]
                0.00    0.00   19601/110367      std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [90]
                0.00    0.00   19601/19601       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [215]
                0.00    0.00   19601/19601       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [219]
-----------------------------------------------
                0.00    0.00   19601/19601       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [219]
[218]    0.0    0.00    0.00   19601         void std::_Destroy<int*>(int*, int*) [218]
                0.00    0.00   19601/19601       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [210]
-----------------------------------------------
                0.00    0.00   19601/19601       std::vector<int, std::allocator<int> >::~vector() [217]
[219]    0.0    0.00    0.00   19601         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [219]
                0.00    0.00   19601/19601       void std::_Destroy<int*>(int*, int*) [218]
-----------------------------------------------
                0.00    0.00   19600/19600       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<int, false>*) [223]
[220]    0.0    0.00    0.00   19600         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_remove_bucket_begin(unsigned long, std::__detail::_Hash_node<int, false>*, unsigned long) [220]
-----------------------------------------------
                0.00    0.00   19600/19600       std::unordered_set<int, std::hash<int>, std::equal_to<int>, std::allocator<int> >::erase(int const&) [224]
[221]    0.0    0.00    0.00   19600         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::erase(int const&) [221]
                0.00    0.00   19600/19600       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, int const&) [222]
-----------------------------------------------
                0.00    0.00   19600/19600       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::erase(int const&) [221]
[222]    0.0    0.00    0.00   19600         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, int const&) [222]
                0.00    0.00   19600/192797      std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_hash_code(int const&) const [75]
                0.00    0.00   19600/94120       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_bucket_index(unsigned long) const [99]
                0.00    0.00   19600/94098       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_find_before_node(unsigned long, int const&, unsigned long) const [101]
                0.00    0.00   19600/19600       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<int, false>*) [223]
-----------------------------------------------
                0.00    0.00   19600/19600       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(std::integral_constant<bool, true>, int const&) [222]
[223]    0.0    0.00    0.00   19600         std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_erase(unsigned long, std::__detail::_Hash_node_base*, std::__detail::_Hash_node<int, false>*) [223]
                0.00    0.00   58799/157689      std::__detail::_Hash_node<int, false>::_M_next() const [80]
